"","depth","Therm_con","rsq","ste","test"
"193",24.3221,3.44367766417267,0.946816429646193,0.00409352058510558,"2018_08_MLS"
"194",24.4486,3.43841395224104,0.948976266776965,0.00401110379282687,"2018_08_MLS"
"195",24.5751,3.47828390570018,0.949903596161837,0.00392701086577715,"2018_08_MLS"
"196",24.7016,3.52018691591365,0.948767324521548,0.00392637300019769,"2018_08_MLS"
"197",24.828,3.60031237929783,0.954714791562916,0.0035980301369181,"2018_08_MLS"
"198",24.9545,3.66478241074359,0.951792150799375,0.00365260950190963,"2018_08_MLS"
"199",25.081,3.43573923157692,0.965537726886419,0.00327062507869153,"2018_08_MLS"
"200",25.2075,3.29123778823,0.961582554604777,0.00361222931906836,"2018_08_MLS"
"201",25.334,3.317885511007,0.968091887219665,0.00325457656889895,"2018_08_MLS"
"202",25.4605,3.41750371515919,0.962081114067918,0.00345522684299087,"2018_08_MLS"
"203",25.587,3.3636623026033,0.95741477033654,0.00372932873744927,"2018_08_MLS"
"204",25.7135,3.36309249643603,0.952280386031785,0.00395904875139869,"2018_08_MLS"
"205",25.84,3.29742166015099,0.96873718116183,0.00324041188730849,"2018_08_MLS"
"206",25.9665,3.30032555274277,0.955249618603172,0.00390073792338363,"2018_08_MLS"
"207",26.093,3.40959269954159,0.953076625885273,0.00387072061388025,"2018_08_MLS"
"208",26.2194,3.58914427322683,0.95490397652997,0.00360132219337806,"2018_08_MLS"
"209",26.3459,3.82488519636397,0.95218901647652,0.00348455618260436,"2018_08_MLS"
"210",26.4724,4.14683428046184,0.948382385769571,0.00334621748798983,"2018_08_MLS"
"211",26.5989,4.31931366226206,0.944986476214978,0.00332254454862264,"2018_08_MLS"
"212",26.7254,4.51650260904178,0.932942098697615,0.00353068512795035,"2018_08_MLS"
"213",26.8519,4.64347957395629,0.933651569384951,0.00341462481826037,"2018_08_MLS"
"214",26.9784,4.64703306872774,0.901436107872236,0.00423232787537425,"2018_08_MLS"
"215",27.1049,4.41737423338117,0.940027404184896,0.00340099186470272,"2018_08_MLS"
"216",27.2314,4.54080325053254,0.94191634855989,0.00325275777523899,"2018_08_MLS"
"217",27.3579,4.63140227958254,0.948572350794741,0.00299029628336958,"2018_08_MLS"
"218",27.4843,4.90343811755344,0.929988406853878,0.00332819784086244,"2018_08_MLS"
"219",27.6108,5.21265215547312,0.919210055493723,0.00338279863784429,"2018_08_MLS"
"220",27.7373,5.67329262725861,0.899038540898016,0.00351331499888801,"2018_08_MLS"
"221",27.8638,5.68625580979709,0.915499667988973,0.00317787886760611,"2018_08_MLS"
"222",27.9903,5.65955291270801,0.902789693775989,0.0034486121599793,"2018_08_MLS"
"223",28.1168,5.32808315882629,0.917030911489623,0.00335783071848938,"2018_08_MLS"
"224",28.2433,5.02645946322536,0.903470631528635,0.00386789030277556,"2018_08_MLS"
"225",28.3698,4.86787487407575,0.938809820119703,0.00311943734536831,"2018_08_MLS"
"226",28.4963,4.77843847896708,0.936750299751021,0.0032344090014863,"2018_08_MLS"
"227",28.6228,4.38648814928725,0.93682986278759,0.00352105012132016,"2018_08_MLS"
"228",28.7493,3.66401388936611,0.957544004635749,0.00341819356363894,"2018_08_MLS"
"229",28.8757,3.00277203486039,0.964253117376424,0.00381386063607188,"2018_08_MLS"
"230",29.0022,2.64529062609844,0.963856054073223,0.00435413529531707,"2018_08_MLS"
"231",29.1287,2.58396018291219,0.968332795305077,0.00416265432400044,"2018_08_MLS"
"232",29.2552,2.67371054869468,0.960829631971067,0.00449163919457657,"2018_08_MLS"
"233",29.3817,2.68635221185178,0.952692079958495,0.0049339110660124,"2018_08_MLS"
"234",29.5082,2.77515848153696,0.946778308417573,0.00508154783674318,"2018_08_MLS"
"235",29.6347,2.84874740224096,0.959435920940405,0.0042931147956356,"2018_08_MLS"
"236",29.7612,2.94520898819025,0.959983633882852,0.00412320010883286,"2018_08_MLS"
"237",29.8877,3.06025922882049,0.954132556509091,0.00426140993458136,"2018_08_MLS"
"238",30.0142,3.12295967545447,0.951096281227132,0.00431872891917624,"2018_08_MLS"
"239",30.1406,3.04574871086718,0.957139778735312,0.00413246394247007,"2018_08_MLS"
"240",30.2671,2.9713724930919,0.957366146876542,0.00422420300293081,"2018_08_MLS"
"241",30.3936,2.95581279582458,0.955344321997411,0.00435055913346342,"2018_08_MLS"
